Ar,Lan,Krets_id,Jaktmarksareal,Baver,Dovhjort,Falthare,Gravling,Kaja,Kricka,Notskrika,Radjur,Rodrav,Vildsvin
2012,4,456,300,0,2,0,5,0,0,0,2,0,2
2012,4,456,540,0,0,0,0,0,0,0,4,1,2
2012,4,456,585,0,0,0,0,0,0,0,3,0,2
2012,4,456,606,0,2,0,0,0,0,0,7,5,2
2012,4,456,75,0,5,4,0,0,0,0,2,1,1
2012,4,456,600,0,0,0,0,0,0,0,0,0,1
2012,4,456,220,0,0,0,0,0,0,0,7,0,0
2012,4,456,500,0,0,0,0,0,0,0,10,1,0
2012,4,456,2000,0,0,0,0,0,0,0,24,4,0
2012,4,456,2400,0,0,0,0,0,0,0,0,0,0
2012,4,758,6100,4,12,2,20,34,0,2,68,30,150
2012,4,758,1947,1,5,2,3,0,0,1,10,1,25
2012,4,758,2000,3,2,5,11,43,0,0,7,2,16
2012,4,758,1075,0,0,0,2,0,0,0,2,3,15
2012,4,758,850,0,20,0,5,0,0,0,1,2,13
2012,4,758,912,0,0,0,4,0,0,0,9,7,12
2012,4,758,700,0,2,4,9,0,0,0,0,2,11
2012,4,758,270,0,0,0,0,0,0,0,12,0,9
2012,4,758,380,0,6,4,0,3,0,0,3,0,5
2012,4,758,453,0,0,0,0,0,0,0,1,0,5
2012,4,758,115,0,0,0,0,0,0,0,2,0,4
2012,4,758,240,0,19,0,0,0,0,0,3,0,4
2012,4,758,323,0,0,3,0,0,0,0,0,2,4
2012,4,758,450,0,34,0,0,0,0,0,1,0,4
2012,4,758,612,0,0,0,1,0,0,0,0,0,3
2012,4,758,110,0,0,0,0,0,0,0,4,1,2
2012,4,758,188,0,0,0,0,0,0,0,0,0,1
2012,4,758,272,0,1,0,0,0,0,0,1,0,1
2012,4,758,684,1,0,0,0,0,0,0,0,0,1
2012,4,758,995,0,0,0,0,0,0,0,0,0,1
2012,4,758,63,0,0,0,0,0,0,0,0,0,0
2012,4,758,482,0,0,0,6,0,0,0,3,1,0
2012,4,759,8932,0,14,0,0,0,0,0,17,0,183
2012,4,759,21000,17,322,12,41,200,20,10,53,37,156
2012,4,759,2040,0,4,0,10,0,0,0,2,19,46
2012,4,759,100,0,2,1,0,0,0,0,3,1,14
2012,4,759,100,0,2,1,0,0,0,0,4,1,9
2012,4,759,400,0,1,0,0,0,0,0,16,0,9
2012,4,759,50,0,0,0,0,0,0,0,1,0,5
2012,4,759,1150,0,17,0,0,0,0,0,7,1,5
2012,4,759,235,0,0,0,0,0,0,0,5,6,4
2012,4,759,1003,0,0,0,0,0,0,0,5,6,3
2012,4,759,76,0,2,0,1,0,0,12,1,12,1
2012,4,759,312,0,5,0,0,0,0,0,5,2,1
2012,4,759,500,0,1,0,0,0,0,0,7,1,1
2012,4,759,778,0,0,0,0,0,0,0,0,1,1
2012,4,759,60,0,0,0,0,0,0,0,2,0,0
2012,4,759,60,0,0,0,0,0,0,0,2,0,0
2012,4,759,114,0,0,0,0,0,0,0,0,0,0
2012,4,759,115,0,0,0,0,0,0,0,0,0,0
2012,4,759,127,0,0,0,0,0,0,0,0,0,0
2012,4,759,136,0,0,0,0,0,0,0,0,0,0
2012,4,759,170,0,0,0,0,0,0,0,0,0,0
2012,4,759,172,0,1,0,0,0,0,0,2,0,0
2012,4,759,191,0,1,0,0,0,0,0,0,0,0
2012,4,759,287,0,0,0,0,0,0,0,0,0,0
2012,4,759,383,0,0,0,0,0,0,0,0,0,0
2012,4,759,427,0,0,0,0,0,0,0,0,0,0
2012,4,759,450,0,0,0,0,0,0,0,0,0,0
2012,4,759,615,0,0,0,0,0,0,0,0,0,0
2012,4,759,900,0,0,1,0,0,0,0,3,0,0
2012,4,759,918,0,0,0,0,0,0,0,0,0,0
2012,4,759,1020,0,0,0,0,0,0,0,0,0,0
2012,4,759,1462,0,0,0,0,0,0,0,0,0,0
2012,4,759,1762,0,0,0,0,0,0,0,0,0,0
2013,4,448,990,0,3,0,8,0,0,2,13,6,30
2013,4,448,2000,6,3,1,7,48,0,0,19,7,15
2013,4,448,674,0,0,3,9,0,0,0,7,2,10
2013,4,448,820,0,0,0,7,2,0,0,9,10,9
2013,4,448,363,0,1,0,2,0,0,0,2,0,6
2013,4,448,756,0,0,0,0,0,0,0,1,0,5
2013,4,448,370,0,1,0,1,0,0,0,0,1,4
2013,4,448,480,0,0,0,2,0,0,0,1,1,4
2013,4,448,727,0,5,0,1,0,0,0,1,6,4
2013,4,448,54,0,0,0,2,0,0,5,4,2,2
2013,4,448,516,0,1,1,0,0,0,2,0,0,2
2013,4,448,589,0,1,0,0,0,0,0,2,0,2
2013,4,448,450,0,1,0,9,0,0,0,2,1,1
2013,4,448,549,0,0,0,1,0,0,0,2,1,1
2013,4,448,758,0,0,0,0,0,0,0,4,0,1
2013,4,448,15,0,1,0,0,0,0,0,0,0,0
2013,4,448,129,0,1,0,0,0,0,0,2,0,0
2013,4,448,400,0,0,0,0,0,0,0,1,1,0
2013,4,448,515,0,0,0,2,0,0,0,0,1,0
2013,4,448,750,0,0,0,0,0,0,0,0,0,0
2013,4,449,9705,7,76,13,22,111,25,2,66,48,201
2013,4,449,7000,4,80,1,16,50,0,0,15,33,111
2013,4,449,9725,0,16,4,12,22,2,0,42,19,75
2013,4,449,980,0,36,6,0,0,0,0,2,0,18
2013,4,449,470,0,7,0,1,0,0,0,7,0,16
2013,4,449,743,0,9,0,0,0,0,0,3,0,10
2013,4,449,248,0,6,0,4,0,0,0,2,1,5
2013,4,449,250,0,1,0,5,0,0,0,3,1,4
2013,4,449,650,0,0,0,0,0,0,0,2,2,3
2013,4,449,375,0,0,2,1,0,0,0,5,2,2
2013,4,449,630,0,6,0,0,0,0,0,2,0,2
2013,4,449,25,0,0,0,3,0,0,0,0,1,0
2013,4,449,116,0,0,0,0,0,0,0,1,0,0
2013,4,449,119,0,0,0,0,0,0,0,0,0,0
2013,4,449,696,0,0,0,1,0,0,0,10,3,0
2013,4,450,2002,4,59,1,10,32,10,0,15,27,58
2013,4,450,2100,0,19,0,6,0,1,1,18,10,52
2013,4,450,4000,0,502,0,25,0,0,0,0,40,43
2013,4,450,2200,2,95,0,18,5,5,7,9,12,35
2013,4,450,1350,0,12,0,3,0,0,0,10,2,26
2013,4,450,815,0,102,0,9,0,0,0,1,12,21
2013,4,450,334,0,13,0,1,0,0,0,5,2,16
2013,4,450,626,0,60,0,4,0,0,0,1,21,13
2013,4,450,230,0,39,0,6,0,0,0,11,1,10
2013,4,450,1760,0,38,0,11,70,0,0,5,18,10
2013,4,450,56,0,61,0,0,0,0,0,7,3,9
2013,4,450,400,0,2,0,2,0,0,0,2,1,9
2013,4,450,362,0,19,0,0,0,0,0,0,2,7
2013,4,450,739,0,57,0,0,0,0,0,4,12,7
2013,4,450,1211,0,12,0,7,0,0,0,19,1,7
2013,4,450,240,0,11,0,0,0,0,0,2,0,5
2013,4,450,670,0,38,0,1,0,0,0,0,0,5
2013,4,450,43,0,10,0,0,0,0,0,0,0,4
2013,4,450,20,0,12,0,1,0,0,0,0,0,3
2013,4,450,159,0,9,0,1,0,0,0,0,4,3
2013,4,450,224,0,16,0,0,0,0,0,3,0,3
2013,4,450,285,0,17,1,0,0,0,0,3,2,3
2013,4,450,328,0,2,0,0,0,0,0,3,2,3
2013,4,450,620,0,4,1,0,0,0,0,3,4,3
2013,4,450,650,0,45,0,0,0,0,0,14,2,3
2013,4,450,739,0,53,0,0,0,0,0,1,0,3
2013,4,450,75,0,1,0,0,0,0,0,0,1,2
2013,4,450,80,0,5,0,0,0,0,0,0,0,2
2013,4,450,88,0,1,0,0,0,0,0,1,0,2
2013,4,450,330,0,37,0,0,0,0,0,4,0,2
2013,4,450,550,0,0,0,0,0,0,0,2,0,2
2013,4,450,90,0,3,0,0,0,0,0,0,0,1
2013,4,450,90,0,0,0,5,0,0,0,1,0,1
2013,4,450,220,0,5,0,0,0,0,0,1,1,1
2013,4,450,260,0,13,0,0,0,0,0,1,0,1
2013,4,450,507,0,36,0,0,0,0,0,2,0,1
2013,4,450,550,0,0,4,0,3,0,0,0,0,1
2013,4,450,560,0,44,0,0,0,0,0,2,0,1
2013,4,450,1050,0,5,0,0,0,0,0,3,2,1
2013,4,450,36,0,2,0,0,0,0,0,0,0,0
2013,4,450,50,0,5,0,1,0,0,0,0,0,0
2013,4,450,86,0,0,0,0,0,0,0,3,0,0
2013,4,450,115,0,10,0,0,0,0,0,0,0,0
2013,4,450,148,0,19,2,0,0,0,0,3,0,0
2013,4,450,184,0,0,2,3,2,0,0,0,3,0
2013,4,450,220,0,8,0,0,0,0,0,1,7,0
2013,4,450,250,0,9,0,0,0,0,0,0,0,0
2013,4,450,356,0,1,0,3,0,0,0,2,7,0
2013,4,450,360,0,10,0,0,0,0,0,1,1,0
2013,4,450,653,0,43,0,9,1,0,2,11,3,0
2013,4,450,800,0,41,0,0,0,0,0,0,0,0
2013,4,453,23564,32,688,13,57,58,22,20,83,92,197
2013,4,453,960,0,7,3,6,0,0,0,14,15,22
2013,4,453,1250,0,59,1,0,0,0,0,4,0,7
2013,4,453,120,2,7,0,2,0,0,0,3,2,6
2013,4,453,850,0,12,0,0,0,0,0,8,0,6
2013,4,453,850,0,37,0,4,0,0,0,0,2,5
2013,4,453,451,0,21,0,0,250,0,0,1,2,3
2013,4,453,1300,1,44,0,0,0,0,0,0,3,3
2013,4,453,136,0,2,0,2,5,0,0,4,2,2
2013,4,453,160,0,0,0,0,0,0,0,0,1,2
2013,4,453,310,0,11,0,0,0,0,0,2,0,2
2013,4,453,550,0,9,0,0,0,0,0,6,2,1
2013,4,453,600,0,12,0,1,0,0,0,2,1,1
2013,4,453,860,0,14,0,0,0,0,0,2,1,1
2013,4,453,57,0,2,0,0,0,0,0,0,0,0
2013,4,453,120,0,2,0,0,0,0,0,1,0,0
2013,4,453,254,0,18,1,0,0,0,0,1,1,0
2013,4,453,350,0,25,0,2,0,0,0,0,1,0
2013,4,454,10838,1,19,0,28,2,0,2,53,21,64
2013,4,454,1520,0,1,5,10,0,0,0,9,12,11
2013,4,454,432,0,3,0,1,0,0,0,4,0,10
2013,4,454,102,0,0,0,2,0,0,0,4,0,9
2013,4,454,1010,0,3,0,0,0,0,0,8,0,9
2013,4,454,140,0,2,0,0,0,0,0,1,2,8
2013,4,454,400,0,8,1,1,0,0,0,3,6,7
2013,4,454,753,0,2,0,4,90,0,0,13,14,7
2013,4,454,220,0,0,0,0,0,0,0,2,0,5
2013,4,454,330,0,1,0,2,0,0,0,4,1,5
2013,4,454,340,0,0,3,2,0,0,0,2,3,5
2013,4,454,1080,0,7,4,2,0,0,0,6,4,5
2013,4,454,428,0,0,0,2,6,0,0,2,1,3
2013,4,454,13,0,1,0,0,0,0,0,0,0,2
2013,4,454,122,0,1,0,1,0,0,0,1,1,2
2013,4,454,179,0,1,0,0,0,0,0,3,0,1
2013,4,454,320,0,0,0,0,0,0,0,6,1,1
2013,4,454,345,0,2,0,0,0,0,0,4,1,1
2013,4,454,635,0,0,4,0,3,0,0,8,2,1
2013,4,454,993,0,2,1,10,0,0,0,3,0,1
2013,4,454,17,0,0,0,0,0,0,0,0,0,0
2013,4,454,283,0,1,2,0,0,0,0,1,3,0
2013,4,455,4664,0,5,5,33,0,0,0,28,34,65
2013,4,455,1982,4,0,8,6,0,0,0,12,9,27
2013,4,455,450,0,0,0,1,0,0,0,6,6,12
2013,4,455,1387,0,1,2,3,0,0,0,15,7,11
2013,4,455,755,0,1,0,7,0,0,0,3,8,10
2013,4,455,840,0,0,3,2,0,0,0,6,11,9
2013,4,455,458,0,4,0,0,10,0,0,8,3,8
2013,4,455,315,0,0,0,0,0,0,0,6,0,7
2013,4,455,110,0,0,0,0,0,0,0,2,0,4
2013,4,455,509,0,0,0,0,0,0,0,2,2,4
2013,4,455,250,0,2,0,0,5,0,0,0,0,3
2013,4,455,451,0,10,0,4,0,0,0,21,8,3
2013,4,455,425,0,0,0,4,0,0,0,6,0,2
2013,4,455,600,0,0,0,0,0,0,0,1,0,1
2013,4,455,150,0,0,1,0,0,0,0,3,1,0
2013,4,455,175,0,0,0,0,0,0,0,0,0,0
2013,4,455,200,0,0,2,0,0,0,0,7,1,0
2013,4,455,300,0,0,0,0,0,0,0,5,2,0
2013,4,455,300,0,0,0,0,0,0,0,6,3,0
2013,4,455,317,0,1,0,3,0,0,0,3,0,0
2013,4,455,590,0,0,0,11,0,0,0,2,3,0
2013,4,456,1400,0,16,5,24,7,18,9,12,26,297
2013,4,456,1300,0,9,0,0,0,0,0,10,0,156
2013,4,456,7633,1,3,10,30,43,0,0,41,40,80
2013,4,456,650,0,0,0,0,0,0,0,16,6,47
2013,4,456,6000,4,1,16,12,0,0,0,29,3,31
2013,4,456,760,0,0,3,8,0,0,0,11,8,22
2013,4,456,590,0,0,0,3,0,0,0,11,1,18
2013,4,456,1008,3,0,3,4,0,0,0,7,10,18
2013,4,456,534,0,6,1,13,0,0,0,12,6,15
2013,4,456,1280,0,0,0,5,0,0,0,4,9,15
2013,4,456,280,0,3,0,0,0,0,0,3,2,14
2013,4,456,1811,0,0,0,0,0,0,0,0,0,14
2013,4,456,204,0,0,0,0,0,0,0,5,1,13
2013,4,456,355,0,0,0,1,0,0,0,8,1,12
2013,4,456,540,0,2,0,3,0,0,0,8,9,12
2013,4,456,1400,0,0,7,6,0,0,0,5,12,11
2013,4,456,110,1,0,0,7,0,0,0,7,2,10
2013,4,456,2516,4,4,0,2,0,0,0,13,2,9
2013,4,456,112,0,0,3,3,0,0,0,7,2,8
2013,4,456,558,0,0,3,6,0,0,0,12,5,8
2013,4,456,655,0,0,0,0,0,0,0,4,2,8
2013,4,456,1027,0,4,0,1,0,0,0,11,5,8
2013,4,456,1075,5,0,0,2,0,0,0,4,4,8
2013,4,456,350,0,0,0,0,0,0,0,0,0,6
2013,4,456,606,0,4,1,0,0,0,0,2,0,6
2013,4,456,2400,0,0,2,1,0,0,0,11,3,6
2013,4,456,119,0,1,2,1,4,0,0,4,2,5
2013,4,456,120,0,0,0,0,0,0,0,3,0,5
2013,4,456,449,0,0,0,0,0,0,0,2,0,5
2013,4,456,1241,0,0,1,3,0,0,0,6,0,5
2013,4,456,61,0,1,0,0,0,0,0,4,1,4
2013,4,456,143,0,2,0,1,0,0,0,7,3,4
2013,4,456,454,0,0,0,0,0,0,0,3,0,4
2013,4,456,160,0,0,0,0,0,0,0,7,0,3
2013,4,456,241,1,0,1,0,5,0,0,10,3,3
2013,4,456,500,0,0,0,0,0,0,0,11,0,3
2013,4,456,38,0,0,0,0,0,0,0,0,0,2
2013,4,456,263,0,1,0,0,0,0,0,2,2,2
2013,4,456,425,0,0,0,1,0,0,0,1,2,2
2013,4,456,450,2,0,0,0,0,0,0,4,4,2
2013,4,456,45,0,0,0,0,0,0,0,1,0,1
2013,4,456,75,0,6,0,0,0,0,0,2,1,1
2013,4,456,220,0,0,1,0,0,0,0,7,2,1
2013,4,456,240,0,0,0,0,0,0,0,0,0,1
2013,4,456,520,0,0,0,1,0,0,0,2,0,1
2013,4,456,570,0,0,0,0,0,0,0,2,0,1
2013,4,456,585,0,0,0,0,0,0,0,0,1,1
2013,4,456,50,0,0,2,0,0,0,0,3,0,0
2013,4,456,140,0,0,0,0,0,0,0,3,0,0
2013,4,456,225,0,2,0,0,0,0,0,7,0,0
2013,4,456,684,1,0,2,0,0,0,0,0,1,0
2013,4,758,8000,8,148,10,47,73,0,0,87,40,242
2013,4,758,6100,1,27,2,52,25,0,10,66,19,145
2013,4,758,6200,1,20,5,22,13,0,0,90,34,86
2013,4,758,370,1,3,3,1,1,0,0,5,7,19
2013,4,758,912,0,0,1,5,0,0,0,10,13,15
2013,4,758,1350,0,64,0,0,0,0,0,0,0,12
2013,4,758,2000,0,0,0,0,0,0,0,16,0,10
2013,4,758,180,0,0,0,0,0,0,0,0,0,9
2013,4,758,690,0,0,1,3,0,0,0,8,4,8
2013,4,758,1941,3,6,0,1,0,0,0,12,3,8
2013,4,758,115,0,0,0,0,6,0,0,1,0,7
2013,4,758,550,0,4,0,0,0,0,0,6,0,7
2013,4,758,303,1,0,0,1,0,0,0,3,3,6
2013,4,758,475,0,0,3,0,0,0,0,4,0,6
2013,4,758,550,0,6,0,0,0,0,0,3,0,6
2013,4,758,729,0,1,0,0,0,0,0,2,1,6
2013,4,758,852,0,19,2,18,0,0,0,0,3,6
2013,4,758,453,0,0,0,0,0,0,0,1,0,5
2013,4,758,240,0,0,1,4,0,0,0,1,0,3
2013,4,758,700,0,0,0,2,0,0,0,0,3,3
2013,4,758,277,0,2,1,2,0,0,0,4,0,2
2013,4,758,278,0,3,0,0,0,0,0,3,3,2
2013,4,758,300,0,0,0,0,0,0,0,5,0,2
2013,4,758,323,0,0,0,0,0,0,0,4,2,2
2013,4,758,247,0,25,0,0,0,0,0,3,2,1
2013,4,758,272,0,1,0,0,0,0,0,1,0,1
2013,4,758,400,0,26,0,0,0,0,0,0,0,1
2013,4,758,482,0,3,0,13,0,0,0,3,2,1
2013,4,758,192,0,0,0,0,0,0,0,2,0,0
2013,4,758,450,0,2,0,0,1,0,0,2,0,0
2013,4,758,995,1,0,0,0,0,0,0,4,0,0
2013,4,759,20000,26,577,38,94,326,45,9,118,62,313
2013,4,759,737,1,2,0,9,0,0,0,25,6,22
2013,4,759,500,0,6,3,2,0,0,0,8,6,15
2013,4,759,900,0,5,1,3,0,0,0,4,2,8
2013,4,759,1150,0,17,0,0,0,0,0,5,0,7
2013,4,759,1003,0,0,1,4,0,0,0,2,5,3
2013,4,759,342,0,6,2,2,0,0,0,8,5,2
2013,4,759,789,0,2,0,7,0,0,0,3,6,2
2013,4,759,60,0,1,0,0,0,0,0,1,0,1
2013,4,759,171,0,2,0,0,0,0,0,1,0,1
2013,4,759,172,0,4,0,0,0,0,0,2,0,1
2013,4,759,525,0,2,0,0,5,0,0,6,4,1
2013,4,759,8,0,0,0,0,0,0,0,0,0,0
2014,4,448,2000,3,3,2,6,48,0,0,5,4,15
2014,4,448,750,0,0,3,0,0,0,0,8,3,12
2014,4,448,820,0,0,2,5,2,0,0,10,8,12
2014,4,448,170,0,0,2,0,0,0,2,8,0,4
2014,4,448,450,0,0,0,1,0,0,0,5,0,3
2014,4,448,589,0,2,2,1,0,0,0,3,2,3
2014,4,448,129,0,0,0,0,0,0,0,0,0,2
2014,4,448,515,0,1,1,0,0,0,0,2,2,2
2014,4,448,1787,0,0,0,0,0,0,0,3,1,2
2014,4,448,549,0,0,0,2,0,0,0,6,4,1
2014,4,448,516,0,1,2,0,0,0,2,2,0,0
2014,4,448,754,0,3,0,0,0,0,0,7,0,0
2014,4,449,7000,6,108,5,11,40,0,0,25,16,195
2014,4,449,3700,0,2,1,5,0,0,0,19,4,33
2014,4,449,530,0,2,6,0,2,0,0,4,4,14
2014,4,449,870,0,12,0,7,0,0,0,8,2,13
2014,4,449,910,0,16,0,0,0,2,0,2,3,11
2014,4,449,116,0,27,0,0,0,0,0,0,0,9
2014,4,449,567,4,5,0,7,0,0,0,7,0,8
2014,4,449,200,0,14,0,0,0,0,0,0,0,7
2014,4,449,640,0,11,1,4,0,0,0,7,2,7
2014,4,449,388,0,7,0,0,0,0,0,3,0,6
2014,4,449,1174,0,12,0,0,0,0,0,6,10,6
2014,4,449,151,0,14,0,0,0,0,0,3,2,5
2014,4,449,21,0,2,0,0,0,0,0,0,1,4
2014,4,449,250,0,2,0,0,0,0,0,4,0,4
2014,4,449,294,0,1,0,1,0,0,0,6,3,4
2014,4,449,650,0,44,3,2,1,0,0,5,1,4
2014,4,449,80,0,4,0,0,0,0,0,0,0,3
2014,4,449,297,0,20,0,3,0,0,0,0,1,3
2014,4,449,630,0,4,0,0,0,0,0,1,0,3
2014,4,449,30,0,1,0,0,0,0,0,1,0,1
2014,4,449,315,0,0,0,0,0,0,0,5,0,1
2014,4,449,26,0,5,0,0,0,0,0,0,0,0
2014,4,449,116,0,0,0,0,0,0,0,1,0,0
2014,4,449,125,0,0,1,0,0,0,0,3,0,0
2014,4,449,200,0,0,0,0,0,0,0,6,0,0
2014,4,449,696,0,0,0,0,0,0,0,11,0,0
2014,4,449,700,0,0,0,6,0,0,0,0,0,0
2014,4,450,2200,0,35,1,6,0,0,0,17,12,65
2014,4,450,2002,0,79,1,9,21,3,0,12,22,53
2014,4,450,2002,5,102,0,9,8,0,0,7,16,43
2014,4,450,1720,0,31,0,9,55,0,0,10,14,26
2014,4,450,935,0,41,0,0,0,0,0,13,0,22
2014,4,450,259,0,8,0,1,25,0,0,0,0,15
2014,4,450,56,0,36,0,1,0,0,0,7,4,12
2014,4,450,230,0,14,0,2,0,0,0,7,5,12
2014,4,450,240,0,5,0,0,0,0,0,2,0,12
2014,4,450,273,0,16,0,0,0,0,0,2,4,10
2014,4,450,43,0,12,0,0,0,0,0,0,0,8
2014,4,450,1200,0,12,0,8,0,1,0,17,3,8
2014,4,450,360,0,26,0,0,0,0,0,2,2,6
2014,4,450,328,0,6,0,0,0,0,0,4,2,5
2014,4,450,580,0,39,0,0,0,0,0,2,3,5
2014,4,450,680,0,53,0,0,0,0,0,0,2,5
2014,4,450,90,0,2,0,0,0,0,0,0,0,4
2014,4,450,24,0,0,0,0,0,0,0,0,0,3
2014,4,450,100,0,13,0,0,0,0,0,0,0,3
2014,4,450,284,0,13,0,0,0,0,0,2,3,3
2014,4,450,400,0,2,0,1,0,0,0,6,0,3
2014,4,450,28,0,6,0,0,0,0,0,0,0,2
2014,4,450,90,0,3,0,0,0,0,0,0,1,2
2014,4,450,110,0,12,0,0,0,0,0,0,0,2
2014,4,450,137,0,13,0,0,0,0,0,1,1,2
2014,4,450,1050,0,4,0,0,0,0,0,9,3,2
2014,4,450,67,0,2,2,0,0,0,0,2,1,1
2014,4,450,250,0,10,0,0,0,0,0,1,0,1
2014,4,450,739,0,33,0,0,0,0,0,0,0,1
2014,4,450,20,0,21,0,1,0,0,0,1,0,0
2014,4,450,22,0,0,0,0,0,0,0,0,0,0
2014,4,450,36,0,1,0,0,0,0,0,0,0,0
2014,4,450,36,0,1,0,0,0,0,0,0,0,0
2014,4,450,37,0,6,0,1,0,0,0,0,2,0
2014,4,450,82,0,2,0,0,0,0,0,0,0,0
2014,4,450,148,0,15,0,0,0,0,0,2,0,0
2014,4,450,220,0,8,0,0,0,0,0,1,4,0
2014,4,450,320,0,5,0,0,0,0,0,5,0,0
2014,4,453,23564,29,558,11,42,50,43,30,104,90,273
2014,4,453,1132,0,25,0,0,0,0,0,9,0,20
2014,4,453,950,0,13,2,5,0,0,0,10,15,13
2014,4,453,822,0,13,1,0,3,0,0,5,3,9
2014,4,453,850,0,0,0,3,7,0,0,0,1,9
2014,4,453,195,3,6,2,8,0,0,0,0,4,8
2014,4,453,615,0,14,0,2,0,0,0,6,3,7
2014,4,453,795,0,40,1,2,0,0,0,8,7,7
2014,4,453,310,0,6,0,1,0,0,0,1,0,5
2014,4,453,850,0,14,0,0,0,0,0,9,0,5
